scenario,scenario_label,variant,similarity_multiplier,matchability_shift,replicate,report,edp_count,method,method_label,relative_error
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.6856483644859811
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.015546625375253297
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.027526113228200474
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.08845097024387671
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.08845097024387671
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,2.2458022774642274
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.8873704677951134
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.8848244870451379
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.1178026503342289
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.1178026503342289
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,3.4169499007967516
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,2.1262288425699754
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,2.124969705792295
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.11642452854415454
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.11642069256523571
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.6935622065727697
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.007789139849272832
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.022778848225590138
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.08417081951298029
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.08417081951298029
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,2.249473999497558
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.9028161602889706
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.8854018099804388
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.11680189463993307
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.11680189463993307
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,3.421946450458287
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,2.132561613818654
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,2.131365870908277
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.11536568360596355
crm_customer_list,Customer-list retargeting,higher matchability,1.0,0.35,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.11537084366512143
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.3944837340876945
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.12684033718350668
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.049338094593177756
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.001446353360889361
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.009710129313880139
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.5117633926956371
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.27859695469732554
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.21184196406960937
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.038946816751206315
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.008988776608017557
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.8945379163403199
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.5463965509350028
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.46839210552149996
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.23551886911206735
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.053525390339709066
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.37503486750348675
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.12356534433700612
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.050168099794057786
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.0038003316231944822
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.011652733055759881
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.5135681241632403
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.2718561623231958
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.22029936148580379
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.031300358163719275
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.0019720520832560663
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.8931102313995962
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.5347156960068965
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.45014818202828216
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.1839994087043215
catalog_retargeting,Catalog / dynamic-product retargeting,central,1.0,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.0019653225003404104
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.3233557046979866
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.11712521733681128
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.0552057693451763
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.013181659811357124
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.019884101100918032
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.36918527574594057
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.21382533629353126
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.14387353811511747
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.03529483829109713
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.008152396748702547
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.6736557475464785
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.39567612140331665
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.3191662580189776
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.17460272217593756
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,0,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.01652150561002435
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.32158176943699734
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.11381295549013519
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.051533519381732146
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.009428065017095439
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.016164996584862392
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 5 EDPs",5,baseline_vid,Existing VID,0.37264406207947415
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 5 EDPs",5,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.21026954949552598
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 5 EDPs",5,two_group_latent_mixture,Two-group mixture,0.13955018615939319
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_direct,Direct pair + higher-order inference,0.039492422517603355
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 5 EDPs",5,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.015451770562798764
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 10 EDPs",10,baseline_vid,Existing VID,0.6725414627611612
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 10 EDPs",10,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.3856866650382099
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 10 EDPs",10,two_group_latent_mixture,Two-group mixture,0.3163413505365241
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_direct,Direct pair + higher-order inference,0.15641975284267995
catalog_retargeting,Catalog / dynamic-product retargeting,weaker similarity,0.7,0.0,1,"full flight, 10 EDPs",10,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.025154202168218086
catalog_retargeting,Catalog / dynamic-product retargeting,stronger similarity,1.35,0.0,0,"full flight, 2 EDPs",2,baseline_vid,Existing VID,0.4392700729927007
catalog_retargeting,Catalog / dynamic-product retargeting,stronger similarity,1.35,0.0,0,"full flight, 2 EDPs",2,pair_aware_fixed_plus_shared_log,Pair-aware fixed + log,0.13796078725964375
catalog_retargeting,Catalog / dynamic-product retargeting,stronger similarity,1.35,0.0,0,"full flight, 2 EDPs",2,two_group_latent_mixture,Two-group mixture,0.05188394750992421
catalog_retargeting,Catalog / dynamic-product retargeting,stronger similarity,1.35,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_direct,Direct pair + higher-order inference,0.0007863374628637829
catalog_retargeting,Catalog / dynamic-product retargeting,stronger similarity,1.35,0.0,0,"full flight, 2 EDPs",2,pairwise_maxent_mixture,Mixture pair + higher-order inference,0.009911101190803477
